autor,texto,data,link,hashtags,senioridade,localizacao,label
Leonardo Miralles,"📊 Vaga: Cientista De Dados Sênior📍 PJ — São Paulo Remoto🧠 Responsabilidades🧪 Atuar no desenvolvimento e implementação de modelos avançados de Machine Learning e estatística em Google Cloud Platform (GCP)🤝 Trabalhar com engenheiros de dados, analistas e stakeholders para transformar problemas complexos em soluções🔄 Estruturar projetos end-to-end: exploração, preparação, modelagem, validação e implantação📊 Realizar análises preditivas e prescritivas para apoiar decisões estratégicas🛡️ Garantir governança, versionamento e escalabilidade dos modelos🧱 Participar do desenho e arquitetura de soluções de IA e Analytics em GCP📝 Documentar processos, metodologias e resultados técnicos🧩 Requisitos☁️ Experiência sólida com GCP e seus serviços🗄️ Forte atuação com BigQuery🤖 Vivência com Vertex AI / AI Platform🔥 Experiência com Dataflow / Dataproc📡 Experiência com Pub/Sub para ingestão e streaming🐍 Domínio em Python e bibliotecas como pandas, scikit-learn, TensorFlow e PyTorch🧮 SQL avançado e manipulação de grandes volumes de dados📚 Conhecimento em estatística avançada e modelagem preditiva🔄 Experiência com MLOps, CI/CD para ML e monitoramento📈 Familiaridade com ferramentas de visualização como Looker, Data Studio, Tableau✨ Diferenciais🗃️ Experiência com integração de dados em Oracle ou sistemas legados🎁 Benefícios🏠 Atuação remota — Segunda a sexta, 09h às 18h🍽️ Auxílio home office: cartão Ifood, R$ 300/mês🎉 Day off + Vale presente no aniversário🎓 Acesso a RoxSchool, Alura, Pluralsight, Oreilly🏆 Reembolso de certificações (R$ 300) + bônus (R$ 300)🧠 Duas sessões mensais de psicoterapia via parceiros🎮 Plataforma Feedz: engajamento, feedback, PDI🏋️ WellHub (Gympass)💻 Equipamento de trabalho fornecidoInscrições pelo link:https://lnkd.in/djXpMfYU----------------📲 Vagas como essa chegam primeiro no grupo VIP do WhatsApp:https://lnkd.in/dDEXutV8",3 d,https://www.linkedin.com/feed/update/urn:li:activity:7395128393949679616,"['vagas', 'cientistadedados', 'datascience', 'gcp', 'bigquery', 'vertexai', 'mlops', 'python', 'remoto', 'pj', 'roxpartner', 'vagasemdados', 'machinelearning']",senior,remoto,vaga
Taís M.,"🚀 Estamos com várias oportunidades REMOTAS!🔹 Dev Java 7 Pl/Sr📅 Período: 3 meses (com possibilidade de extensão)⚙️ Java 7, Linux, AD FS, WebLogic, Oracle.🔹 Dev Java + Angular Pl/Sr📅 Período: 3 meses (com possibilidade de extensão)⚙️ Java 11, Angular, SpringBoot, Maven, Hibernate, PostgreSQL, Node.js.🔹 Analista de Governança de Esteiras DevOps⚙️ Experiência em CI/CD (Jenkins, GitLab, GitHub Actions, Azure DevOps), Kubernetes, Terraform, observabilidade (Grafana, Prometheus), segurança DevSecOps e compliance (LGPD, ISO 27001).🔹 Engenheiro(a) de GenAI📅 Até fev/2026 (com possibilidade de extensão)⚙️ Experiência prática em AWS Bedrock, RAG, LangChain, bancos vetoriais e Python.🔹 Engenheiro de Dados Pleno⚙️ Experiência em Python, PySpark e SQL.🔹 SRE Observabilidade Sr⚙️ Experiência com Azure (Monitor, Log Analytics), Databricks, Power BI, observabilidade (logs/métricas/traces), Python/SQL, Terraform e CI/CD.🔹 Arquiteto de Sistemas Java AWS Sr⚙️ Forte experiência em Java e AWS🔹 Machine Learning / GenAI Engineer Pl⚙️ SQL, PySpark, Pandas, Databricks, APIs REST/GraphQL e serviços de IA em nuvem (AWS/Azure/GCP).🔹 Cientista de Dados Sr⚙️ Experiência com Azure ML, Databricks, Synapse, Data Factory, Python, MLOps e modelagem preditiva.📩 Interessados, enviem o currículo ou entrem em contato por mensagem direta:tais@decisionbr.com.br",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7387172152464105472,"['vagas', 'vagasti', 'dados', 'engenheirodedados', 'vagastech', 'java', 'aws', 'azure', 'databricks', 'pyspark', 'devops']",pleno,sp,vaga
Leonardo Miralles,"🤖 Vaga: Estagiário em Data Science📍 Local: São Paulo (SP)💼 Modelo: Híbrido📌 O que esperam de você:📊 Apoiar o desenvolvimento de produtos e serviços baseados em dados.🤝 Colaborar com equipes multidisciplinares para gerar insights e soluções analíticas.🧠 Aplicar algoritmos de aprendizado de máquina para grandes volumes de dados.💻 Implementar e avaliar modelos com Python ou R.📈 Apresentar resultados de forma clara e objetiva a stakeholders.🎓 Requisitos:🎯 Estar matriculado(a) em graduação em Ciência da Computação, Matemática, Estatística ou áreas correlatas.🐍 Conhecimento em Python ou SQL.📦 Familiaridade com bibliotecas de análise de dados (NumPy, Pandas, etc.).📚 Compreensão de conceitos estatísticos e machine learning.🔍 Perfil analítico, detalhista e com vontade de aprender.🎁 Benefícios:🍕 Ticket Restaurante🩺 Assistência médica e odontológica🚌 Vale Transporte💻 Auxílio Home Office💟 Programas de saúde e bem-estar (Wellhub, Conexa e outros)🎉 Cartão presente + Day Off no aniversário📚 Plataforma de idiomas🔐 Seguro de vidaInscrições pelo link:https://lnkd.in/ddGnt7Zc-----------------📌 Teste agora minha IA de currículos:https://lnkd.in/ekFtvvaB",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7386363189728337920,"['vaga', 'datascience', 'python', 'sql', 'machinelearning', 'edenred', 'vagasemdados']",pleno,remoto,vaga
Sarah Ferreira,"🚀 Vaga: Cientista de Dados Pleno | 100% Remoto | Contrato Cooperado/PJ📩 Candidatura Simplificada👉https://lnkd.in/dbUZ__s7Estamos em busca de um(a) Cientista de Dados Pleno para integrar um time que respira tecnologia, inovação e impacto real no negócio. Se você é apaixonado por transformar dados em soluções inteligentes, tem visão analítica e quer atuar em projetos estratégicos, essa oportunidade é para você.🔍 Responsabilidades- Projetar, desenvolver e otimizar modelos de Machine Learning e Deep Learning para resolução de problemas reais do negócio.- Realizar coleta, limpeza, processamento e análise de grandes volumes de dados com foco em qualidade e eficiência.- Integrar modelos de IA a sistemas e plataformas existentes, garantindo escalabilidade, segurança e alto desempenho.- Pesquisar tendências, propor melhorias e implementar novas metodologias, algoritmos e práticas de IA.- Monitorar continuamente a performance dos modelos, ajustando parâmetros para maior precisão e estabilidade.- Comunicar insights, resultados e recomendações de forma clara para áreas técnicas e não técnicas, apoiando decisões estratégicas.🎯 Requisitos Obrigatórios- Formação superior em Ciência da Computação, Engenharia, Estatística, Matemática ou áreas correlatas.- Experiência sólida em desenvolvimento de modelos de Machine Learning e Inteligência Artificial.- Proficiência em Python.- Vivência com bibliotecas e frameworks como TensorFlow, PyTorch, Scikit-learn e modelos de LLM.⭐ Diferenciais- Experiência com MLOps, deploy e monitoramento de modelos em produção.- Conhecimento em Cloud Computing (AWS, Azure ou GCP).📝 Contratação- Modelo: Cooperativa- Modalidade: 100% remoto📩 Candidatura Simplificada- Inscreva-se pelo formulário abaixo:👉https://lnkd.in/dbUZ__s7",3 d,https://www.linkedin.com/feed/update/urn:li:activity:7394813104674570240,[],senior,remoto,vaga
Ed Marques,"🚀 Cientista de Dados Sênior | Foco em Desenvolvimento, IA & Inovação📍 Full commerce | PJ | Atuação Híbrida - (1 dia presencial)Estamos em busca de um(a) Cientista de Dados Sênior apaixonado(a) por inovação e desenvolvimento, com experiência sólida em Machine Learning, LLMs e automações inteligentes.Aqui, você vai trabalhar com tecnologias de ponta e ajudar a criar soluções que impulsionam nossos produtos e operações de Full commerce. 💡🎯 Sua missão:Treinar modelos de Machine Learning (Random Forest, redes neurais, XGBoost etc.)Aplicar LLMs, embeddings e agentes autônomos em problemas reaisDesenvolver e integrar APIs com sistemas como Odoo, Databricks e iHubTrabalhar com dados estruturados e não estruturados (tickets, e-mails, NF etc.)Criar e testar prompts (engenharia de prompt e RAG)Automatizar fluxos com N8NConstruir soluções escaláveis, performáticas e prontas para produção🧠 Requisitos:Python (Pandas, Scikit-learn, PySpark, Langchain, Transformers)LLMs e embeddings (FAISS, OpenAI, HuggingFace)APIs (FastAPI, Flask)Bancos de dados SQL/NoSQL (PostgreSQL, MongoDB)Mensageria (RabbitMQ, Kafka)MLOps & Deploy (MLflow, versionamento, CI/CD)Automação com N8N e ambientes colaborativos (Databricks, Jupyter)🌟 Diferenciais que contam muitos pontos:Experiência com scraping inteligenteProjetos de SAC, URA e chatbotsVivência em e-commerce e logísticaFamiliaridade com modelos open source (Llama, Mistral etc.)Gostou? 🙂Tem interesse na vaga?! Cadastre se no Link:https://lnkd.in/d7BUGYRDWhatsApp:https://lnkd.in/d_WGTP3x",6 h,https://www.linkedin.com/feed/update/urn:li:activity:7396150165121712129,[],senior,sp,vaga
Ezequiel Santos,"Oportunidades na SysManager: Estamos contratando talentos em tecnologia!Você está buscando o próximo grande passo na sua carreira em tecnologia? A SysManager, uma empresa em constante crescimento e inovação, está com diversas oportunidades abertas para profissionais que desejam fazer a diferença no mercado digital.Estamos expandindo nossas equipes e procuramos talentos, especialmente nas áreas de Dados e Inteligência Artificial, Desenvolvimento Full Stack, Gestão de Projetos e DevOps/Infraestrutura. Se você é um especialista em Machine Learning, um Engenheiro de Dados, um Desenvolvedor experiente ou um Gerente de Projetos ágil, temos uma vaga que pode ser a sua cara!Nossas oportunidades abrangem diferentes níveis de senioridade, do júnior ao especialista, e oferecem modelos de trabalho flexíveis, incluindo posições presenciais e remotas. Valorizamos a inovação, o trabalho em equipe e o desenvolvimento contínuo dos nossos colaboradores.Não perca a chance de se juntar a um time de alta performance e construir o futuro da tecnologia conosco. Visite nossa página de carreiras, confira todas as vagas disponíveis e encontre a oportunidade perfeita para você!Link:https://lnkd.in/dKATPNAA",7 h,https://www.linkedin.com/feed/update/urn:li:activity:7396136047941873664,[],senior,sp,vaga
Ed Marques,"🗣️ Vaga Nova: Analista de Sistemas e Inovação (Foco em IA)📢 Se você curte trabalhar com tecnologias robustas em uma empresa sólida, referencia no segmento e está sempre de olho em soluções inovadoras, essa oportunidade pode ser sua.Vamos juntos?Sua Missão:Mapear e compreender processos de negócio.Propor soluções tecnológicas e de automação, avaliando o impacto, viabilidade e retorno das iniciativas.Aplicar visão de IA para detectar oportunidades de uso de machine learning, automação cognitiva, processamento de linguagem natural (NLP), RPA com IA, entre outros.Desenhar fluxos de processos futuros (to-be).Conduzir análises de dados e métricas operacionais.Atuar em conjunto com times de TI e inovação na priorização, desenho técnico e implementação de soluções.Promover a cultura de melhoria contínua e transformação digital dentro das áreas de negócio.Requisitos:Ferramentas de automação e integração (Power Automate, UiPath, Make, Zapier, N8N e etc.).Conceitos de IA generativa e preditiva aplicados a negócios.Noções de design thinking e metodologias ágeis (Scrum, Kanban).Capacidade de tradução entre linguagem técnica e de negócios.💻 Atuação Híbrida (3x2) - Presencial Bela Vista - SP e (2 dias remotos).📃 Regime PJ✨ Início: Imediato.Gostou? 🙂Tem interesse na vaga?! Cadastre se no Link:https://lnkd.in/dx9kyqtxWhatsApp:https://lnkd.in/d_WGTP3x",6 h,https://www.linkedin.com/feed/update/urn:li:activity:7396149756818948096,[],senior,remoto,vaga
Maíra Casuza,"🚀 Quer fazer parte de uma das maiores companhias de alimentos do mundo?A MBRF está com uma oportunidade incrível para Analista de Tecnologia Sênior (Full Stack) Presencial em Curitiba/PR ou São Paulo/SP!Se você é apaixonado por tecnologia, gosta de desafios e quer trabalhar em projetos que impactam milhões de pessoas, essa vaga é para você! 💻✨O que você vai encontrar por aqui:✅ Desenvolvimento de APIs RESTful e GraphQL✅ Integração com mensageria (Kafka, RabbitMQ)✅ Microserviços, cloud, containers e muito mais!✅ Cultura ágil e foco em inovação✅ Ambiente colaborativo e oportunidades de crescimentoRequisitos:🔹 Proficiência em C#, Python ou C++🔹 Experiência com SQL/NoSQL, CI/CD, Docker, Kubernetes🔹 Conhecimento em segurança, LGPD/GDPR e boas práticas de arquiteturaDiferenciais:🤖 Inteligência Artificial e Machine Learning🌐 Inglês avançado💡 Edge Computing📢 Se identificou? Então não perca tempo!👉 Inscreva-se agora e venha construir sua carreira com a gente!https://lnkd.in/dTsuA6MN",51 min,https://www.linkedin.com/feed/update/urn:li:activity:7396229917367087104,[],senior,são paulo,vaga
Thaisa Zago Sartori,"🚀 MAIS DE 260 VAGAS REMOTAS NA STEFANINI!💻 Salários de até R$ 8 mil | Áreas de Tecnologia, Dados, Cloud, IA, Segurança e muito maisA multinacional Stefanini, presente em 41 países e uma das 100 maiores empresas de tecnologia do mundo, abriu um novo ciclo de contratações com centenas de vagas para trabalhar em casa.Se você busca crescimento profissional, flexibilidade e projetos globais, esta é uma oportunidade imperdível.🔍 Algumas das vagas disponíveisDesenvolvedor(a) Front-End Angular JrDesenvolvedor Full Stack PlenoDesenvolvedor(a) PL/SQL com .NET PlenoDesenvolvedor JavaAnalista Machine Learning / PythonDesenvolvedor Java + AWSCientista de Dados SrEngenheiro de DadosAnalista de SegurançaDesenvolvedor .NET (incluindo vagas PCD)Analista QA PlDesenvolvedor FlutterEspecialista em Transformação DigitalArquiteto Cloud… e muitas outras!https://lnkd.in/duywtFNz",20 h,https://www.linkedin.com/feed/update/urn:li:activity:7395934062609321984,[],senior,sp,vaga
"REMIT Research on Economics, Management and IT","Jornada formativa Academia Twin NavAux no Porto (UPT)📢 Inscreve-te na sessão formativa gratuita sobre as tecnologías fundamentais de un Gémeo Digital: Machine Learning, simulação e IoT.👉 As investigadoras do projeto",3 h,https://www.linkedin.com/feed/update/urn:li:activity:7396192693183348736,[],senior,não identificado,vaga
Bianca T.,"Olá rede! 🌟AThoughtworksestá com vagas Júnior para a TWU (Thoughtworks University) para Junior Backend Developer (Java + Springboot), (Python + FastAPI or Django), (Node.js + Typescript).O programa foi criado para iniciantes na área de TI e conta com um treinamento de um mês na Índia, para depois começar 100% remoto como pessoa desenvolvedora júnior.🌸 As vagas dessa vez são somente Affirmative Hiring for Women & Gender Diversity.As vagas são para pessoas desenvolvedoras, que tenham:✅ Menos de 2 anos de experiência em desenvolvimento (contando estágios).✅ Disponibilidade de viajar para a Índia por 4 semanas.✅ Passaporte válido e certificado de vacina contra febre amarela.✅ Inglês avançado (treinamento todo em inglês).Os requisitos técnicos para as 3 vagas são:✅ You have practical knowledge on one of the stacks mentioned.✅ You demonstrate initial knowledge of object-oriented programming principles (e.g., can define encapsulation) and are learning its basic concepts with some hands-on experience.✅ You can write code that is readable, maintainable and extensible, and you are aware of the importance of tests.✅ You are aware of the technical ecosystem where code and artifacts run (infrastructure, runtime, web architecture, operating systems).✅ Good to have: exposure to machine learning, LLM fundamentals, agentic AI development, and AI-assisted software tools.✅ Good to have: exposure to cloud-based concepts.🚀 Para ser indicada, me mande uma DM com seu currículo, vaga que deseja concorrer e um breve texto que te ajudaria a ser contratada, tudo em Inglês.Saiba mais sobre a TWU:https://lnkd.in/d_VuQfqC",3 d,https://www.linkedin.com/feed/update/urn:li:activity:7395121905378332672,[],senior,remoto,vaga
