autor,texto,data,link,hashtags,senioridade,localizacao,label
Karen Dornelles,"🧪 Vaga: Analista de Processos com RPA e IA🎯 Descrição da Vaga:Buscamos um(a) Analista de Processos com experiência em RPA (Robotic Process Automation) e visão estratégica para identificar, mapear e transformar processos corporativos. O(a) profissional será responsável por analisar fluxos operacionais, propor melhorias, implementar automações e apoiar iniciativas voltadas ao uso de Inteligência Artificialnas áreas de negócio.🚀 Responsabilidades- Mapear, modelar e documentar processos (AS IS / TO BE).- Identificar oportunidades de automação com RPA e/ou IA.- Levantar requisitos com áreas internas e traduzir necessidades de negócio em soluções tecnológicas.- Construir e acompanhar indicadores de eficiência e performance dos processos automatizados.- Apoiar squads de automação e times de tecnologia na implementação de soluções.- Avaliar riscos, gargalos e oportunidades de inovação.- Participar de projetos envolvendo Machine Learning, NLP, assistentes virtuais, análise de dados ou integração entre RPA e IA.- Garantir conformidade e governança nos fluxos automatizados.Requisitos- Experiência em mapeamento de processos (BPMN é um diferencial).- Vivência com ferramentas de RPA (ex.: UiPath, Automation Anywhere, Blue Prism).- Capacidade de análise crítica e visão de melhoria contínua.- Conhecimento em lógica de programação ou modelagem de automações.- Noções sobre IA, aprendizado de máquina ou automações inteligentes (IPA).- Boa comunicação, organização e habilidade de trabalhar com áreas multidisciplinares.🧰 Diferenciais- Experiência com Python ou outras linguagens aplicadas à automação.- Conhecimento em ferramentas de IA generativa.- Vivência com projetos de chatbots, automação cognitiva ou processamento de linguagem natural.- Certificações em RPA ou BPM.📩 Interessados(as) podem se candidatar pelo LinkedIn.",20 h,https://www.linkedin.com/feed/update/urn:li:activity:7396275381223325696,[],senior,sp,vaga
"SILMARA SOUZA, She/ela Talent Acquisition - Bilingual Recruiter","Estou com uma vaga pra lá de especial:🎯  CIENTISTA DE DADOS ESPECIALISTARequisitos:•	Bacharelado em Ciência de Dados, Estatística, Ciência da Computação ou cursos relacionados;•	Sólidos conhecimentos em Python, principalmente em manipulação de dados, bibliotecas de análise (ex. Pandas, Numpy) e frameworks de Machine Learning (ex. scikit-learn, TensorFlow);•	Experiência na manipulação de grandes bases de dados, em especial armazenadas em ambiente Hadoop (HDFS), processamento distribuído de dados (PySpark) e linguagem SQL;•	Experiência em desenvolver e implantar modelos de Machine Learning, com bons conhecimentos em validação, tuning e monitoramento de modelos;•	Experiência em versionamento de código;•	Habilidade para o entendimento e a resolução de problemas de negócios de forma versátil e ágil;•	Habilidade de comunicação com pares, áreas parceiras e executivos, incluindo apresentações e tradução de insights em ações de negócios;•	Colaboração e trabalho em equipe;•	Inglês avançado;•	Mestrado ou doutorado em alguma das áreas correlatas.•	Conhecimento e experiência com processamento de grafos e redes complexas.Se interessou, tem mindset para atuar em Datalabs, estratégia diferenciada?🛑  Me chama (11) 98911-4623 ousilmara.souza@verx.com.br",19 h,https://www.linkedin.com/feed/update/urn:li:activity:7396283678525407232,[],senior,sp,vaga
Solange Rezende,"OMBA em Inteligência Artificial e Big Dataestá apoiando a IX Escola Avançada em Big Data Analysis que estão com as inscrições abertas!Você pode escolher se inscrever para quantos cursos desejar.*️⃣Profissionais: R$ 140,00 por curso*️⃣Estudantes de Graduação, de Pós-Graduação (strictu sensu) e de MBA da USP: R$ 70,00 por cursoSe inscreva agora, vagas limitadas:https://lnkd.in/dmUz2yW3Segue lista de todos os cursos que serão ministrados:Curso 1 Manipulação de Espaços Latentes em Redes Neurais - 01/12 das 14h às 17hCurso 2 Uma introdução à Visualização de Dados (e como não ser enganado por ela) - 01/12 das 18h às 21hCurso 3 Inteligência Artificial Criativa Aplicada ao Desenvolvimento de Jogos 2D - 02/12 das 14h às 17hCurso 4 Gerenciamento de ciclo de desenvolvimento de machine learning com MLflow - 02/12 das 18h às 21hCurso 5 Inteligência em Redes Sociais: Análise, LLMs e Aprendizado com Grafos na Era dos Dados Conectados - 03/12 das 14h às 17hCurso 6 Visão Computacional Fora do Laboratório: Aprendizado por Poucos Exemplos em Aplicações Reais - 03/12 das 18h às 21hCurso 7 Redes Neurais de Grafos Aplicadas à Visão Computacional - 04/12 das 14h às 17hCurso 8 Mineração de Grafos Temporais: Engenharia de Características e Aplicação em Detecção de Fraudes - 04/12 das 18h às 21hCurso 9 Introdução aos Sistemas de Recomendação - 05/12 das 14h às 17hCurso 10 Técnicas Avançadas de Customização de Modelos de Linguagem - 05/12 das 18h às 21hDiego Furtado Silva",1 h,https://www.linkedin.com/feed/update/urn:li:activity:7396555087852154880,[],não identificado,sp,postagem
LABDAPS,"🚨VAGAS ESGOTADAS🚨🚀 As vagas para o nosso curso do ABRASCÃO 2025 já se esgotaram, mas temos outras opções de divulgação científica sobre IA em saúde!💡🎓 Para alunos de pós-graduação da USP:No segundo semestre de 2026 ministraremos a disciplina Machine Learning para Predições em Saúde (EPI5717).📅 Matrículas em julho de 2026.📌 Haverá 7 a 10 vagas para alunos externos.👩‍⚕️ Para alunos de graduação da USP:Também no segundo semestre de 2026, ofereceremos pela primeira vez a disciplina optativa Introdução à Inteligência Artificial para Predições em Saúde (HEP0186) da FSP-USP.📅 Matrículas no meio de 2026.📌 Abriremos vagas para alunos externos!💻 Aulas disponíveis online:As 13 aulas da disciplina de pós-graduação “Machine Learning para Predições em Saúde”, ministradas online em 2021, estão disponíveis na íntegra no canal do Labdaps no YouTube. (Link na bio) ▶️🌎 Em breve, todas as aulas do curso “Introdução à Inteligência Artificial para Predições em Saúde e Ambiente”, desenvolvido para o Ministério da Saúde, estarão disponíveis no Sistema OPAS de cursos.🎙️ A equipe do Labdaps tem o Podcast Cienc-IA, já com dois episódios publicados e novos a caminho.👉 Sigam-nos no Spotify!📱 Acompanhem nossas redes sociais!Estamos no Instagram e LinkedIn com a série “Por Dentro do Código”.💻 Em breve: nova temporada “Por Dentro do Código, Algoritmos de Machine Learning”!Curtiu?Mande para um amigo que também quer aprender IA🔥",17 h,https://www.linkedin.com/feed/update/urn:li:activity:7396313862402224129,"['machinelearningengineer', 'machinelearningtools', 'machinelearningalgorithms', 'ianasaude']",estagio,sp,vaga
"Delma Rocha, CEA","Inove além do Machine Learning!Prepare-se para mais um encontro que vai conectar você ao futuro da tecnologia. Se você atua ou tem experiência com Dados, esse evento é pra você!OSantander Brasilconvida você para um Meetup exclusivo com a presença especial do Databricks, em uma conversa sobre estratégias de deploy para modelos online de Machine Learning, com foco em decisões de crédito.Um tema essencial para quem quer entender, na prática, como dados e inteligência artificial estão revolucionando o mercado financeiro e como essas soluções são aplicadas para gerar valor e eficiência nas decisões do dia a dia.🔍 O que te espera:- Um mergulho em casos reais e aprendizados sobre o uso de Machine Learning em escala;-A oportunidade de trocar experiências com profissionais que estão moldando o futuro dos dados no Brasil.-Happy Hour para compartilhar conhecimentos e realizar networking📅 Data: 25 de novembro🕖 Horário: 19h às 20h30📍 Local: R. Amador Bueno, 474 – Santo Amaro - SPInclusão é parte do nosso propósito. Este evento será acessível, com intérprete de Libras.Garanta sua vaga e participe dessa jornada de tecnologia, inovação e aprendizado.👉https://lnkd.in/dcH4wY5Y",20 h,https://www.linkedin.com/feed/update/urn:li:activity:7396274521340645376,[],não identificado,sp,postagem
BlueShift Brasil,"❗Últimos dias para garantir sua vaga❗Convidamos você para o nosso webinar “DatabricksLakehouse de Ponta a Ponta”, um encontro essencial para quem trabalha com dados, IA e transformação digital.No webinar você vai conhecer a arquitetura Lakehouse, entender como o Unity Catalog garante governança completa, descobrir o caminho mais rápido para tirar projetos de IA e Machine Learning do papel, e muito mais!⚠️ O evento acontece na próxima semana — não deixe para depois!📅 Quinta-feira, 27/11🕙 10h30 às 12h👉 Inscreva-se agora:https://lnkd.in/d2M2ycme🔹🔹🔹🔹🔹🔹🔹🔹❗Last days to secure your spot❗We invite you to our webinar “End-to-End Databricks Lakehouse”, an essential session for anyone working with data, AI, and digital transformation.In this webinar, you’ll learn about the Lakehouse architecture, understand how Unity Catalog ensures complete governance, discover the fastest path to bringing AI and Machine Learning projects to life, and much more!⚠️ The event takes place next week — don’t wait until the last minute!📅 Thursday, 11/27🕙 10:30 AM to 12:00 PM👉 Register now:https://lnkd.in/d2M2ycme",22 h,https://www.linkedin.com/feed/update/urn:li:activity:7396244672672608257,[],senior,sp,vaga
Candidata ai,"🔥 *Tem nova vaga na área*!➡️ *Coordenador de Advanced Analytics*🏢 Maxxi📍Remoto👉https://lnkd.in/ebXBKEC6🎯 Procuramos um(a) Coordenador(a) de Advanced Analytics para liderar e desenvolver equipes multidisciplinares de Analytics, BI e Ciência de Dados. Você será responsável por atuar estrategicamente com clientes internos e externos, identificando oportunidades, conduzindo POCs, gerenciando projetos e entregando soluções analíticas e modelos de machine learning para transformar dados em inteligência de negócio.🛠️ Habilidades e Requisitos:LiderançaPower BI, TableauPython, SQLModelagem estatística, machine learning, análise preditivaArquitetura de dados, data lakesAzure, GCP, AWS❤️ Benefícios:- Auxílio Creche- Auxílio Home Office- Totalpass- Auxílio Estudo- Day Off Aniversário- Plano de Saúde- Plano Odontológico- Seguro de Vida- Vale Alimentação (Flexível)- Vale Transporte",36 min,https://www.linkedin.com/feed/update/urn:li:activity:7396570703527055361,"['advancedanalytics', 'analytics', 'coordenador', 'dados', 'remoto', 'vaga', 'oportunidade']",senior,remoto,vaga
William Gomes dos Santos,"Inove além do Machine Learning!Prepare-se para mais um encontro que vai conectar você ao futuro da tecnologia. Se você atua ou tem experiência com Dados, esse evento é pra você!O @Santander Brasil convida você para um Meetup exclusivo com a presença especial do Databricks, em uma conversa sobre estratégias de deploy para modelos online de Machine Learning, com foco em decisões de crédito.Um tema essencial para quem quer entender, na prática, como dados e inteligência artificial estão revolucionando o mercado financeiro e como essas soluções são aplicadas para gerar valor e eficiência nas decisões do dia a dia.🔍 O que te espera:- Um mergulho em casos reais e aprendizados sobre o uso de Machine Learning em escala;-A oportunidade de trocar experiências com profissionais que estão moldando o futuro dos dados no Brasil.-Happy Hour para compartilhar conhecimentos e realizar networking📅 Data: 25 de novembro🕖 Horário: 19h às 20h30📍 Local: R. Amador Bueno, 474 – Santo Amaro - SPInclusão é parte do nosso propósito. Este evento será acessível, com intérprete de Libras.Garanta sua vaga e participe dessa jornada de tecnologia, inovação e aprendizado.👉https://lnkd.in/dHQgjJrg",6 d,https://www.linkedin.com/feed/update/urn:li:activity:7394089463611641857,[],junior,sp,postagem
"Gracielle Marques, CFP®","Inove além do Machine Learning!Prepare-se para mais um encontro que vai conectar você ao futuro da tecnologia. Se você atua ou tem experiência com Dados, esse evento é pra você!O @Santander Brasil convida você para um Meetup exclusivo com a presença especial do Databricks, em uma conversa sobre estratégias de deploy para modelos online de Machine Learning, com foco em decisões de crédito.Um tema essencial para quem quer entender, na prática, como dados e inteligência artificial estão revolucionando o mercado financeiro e como essas soluções são aplicadas para gerar valor e eficiência nas decisões do dia a dia.🔍 O que te espera:-Um mergulho em casos reais e aprendizados sobre o uso de Machine Learning em escala;-A oportunidade de trocar experiências com profissionais que estão moldando o futuro dos dados no Brasil.-Happy Hour para compartilhar conhecimentos e realizar networking📅 Data: 25 de novembro🕖 Horário: 19h às 20h30📍 Local: R. Amador Bueno, 474 – Santo Amaro - SPInclusão é parte do nosso propósito. Este evento será acessível, com intérprete de Libras.Garanta sua vaga e participe dessa jornada de tecnologia, inovação e aprendizado.👉https://lnkd.in/dgd9tef6",1 sem,https://www.linkedin.com/feed/update/urn:li:activity:7394015790980800512,[],não identificado,sp,postagem
ViUmaVaga Hub,"📊 Nova vaga no Conecta!Data ScientistVaga para Senior Data Scientist com 5+ anos em machine learning, modelagem estatística, big data (Spark, Hadoop), SQL e Python. Atue em ads, otimização e experimentos. Remoto, LATAM/EMEA.👉 Confira:https://lnkd.in/d6x2AJix",1 sem,https://www.linkedin.com/feed/update/urn:li:activity:7393991989098196992,[],senior,remoto,vaga
